relationship,method,colourDistribution,static,l,r,maxExecsPS,result,time,tempC0,tempC1,tempC2,tempC3,tempC4,tempC5
classic,,,True,0.06,0.095,1,0.04434001828200169,577.9935467243195,77.0,78.0,77.0,75.0,77.0,75.0
classic,,,True,0.06,0.095,1,0.04382285216030505,573.530853509903,77.0,78.0,75.0,79.0,75.0,76.0
classic,,,True,0.06,0.095,1,0.044994073156072734,586.8345577716827,77.0,76.0,80.0,80.0,76.0,74.0
classic,,,True,0.06,0.095,1,0.04150352890453357,588.5851395130157,77.0,76.0,79.0,78.0,74.0,78.0
classic,,,True,0.06,0.095,1,0.04532586697904326,593.4457566738129,77.0,75.0,80.0,79.0,77.0,78.0
classic,,,True,0.06,0.095,1,0.045585404777540084,582.2001392841339,74.0,79.0,77.0,78.0,77.0,77.0
classic,,,True,0.06,0.095,1,0.048531822852875266,581.4344432353973,77.0,77.0,77.0,75.0,78.0,75.0
classic,,,True,0.06,0.095,1,0.04052346554533253,584.2885000705719,78.0,78.0,75.0,78.0,76.0,75.0
classic,,,True,0.06,0.095,1,0.045861558573403446,583.3057024478912,77.0,76.0,79.0,78.0,74.0,74.0
classic,,,True,0.06,0.095,1,0.0473790273701319,576.0751509666443,77.0,77.0,78.0,79.0,74.0,77.0
classic,,,True,0.06,0.095,1,0.05357791092343354,581.1726958751678,78.0,74.0,79.0,79.0,77.0,77.0
classic,,,True,0.06,0.095,1,0.042687518766003664,588.2438340187073,74.0,79.0,78.0,76.0,77.0,76.0
classic,,,True,0.06,0.095,1,0.03998622066238449,587.1972804069519,77.0,78.0,78.0,75.0,77.0,75.0
classic,,,True,0.06,0.095,1,0.04832427739708921,579.4547302722931,77.0,79.0,76.0,79.0,75.0,74.0
classic,,,True,0.06,0.095,1,0.048719521242350086,578.2179498672485,77.0,76.0,75.0,79.0,75.0,77.0
classic,,,True,0.06,0.095,1,0.04572721937447929,582.125951051712,78.0,75.0,79.0,80.0,74.0,77.0
classic,,,True,0.06,0.095,1,0.04847134461372369,582.8803403377533,77.0,75.0,80.0,79.0,78.0,76.0
classic,,,True,0.06,0.095,1,0.050224925593979584,573.9581236839294,74.0,78.0,79.0,77.0,76.0,75.0
classic,,,True,0.06,0.095,1,0.04702561985148532,592.4615120887756,75.0,77.0,77.0,76.0,73.0,75.0
classic,,,True,0.06,0.095,1,0.04865685608901948,586.4943289756775,77.0,78.0,78.0,79.0,75.0,74.0
classic,,,True,0.06,0.095,1,0.04922208724111282,577.2607891559601,77.0,77.0,75.0,79.0,75.0,76.0
classic,,,True,0.06,0.095,1,0.05128902305227942,590.1320588588715,77.0,75.0,78.0,78.0,74.0,76.0
classic,,,True,0.06,0.095,1,0.03886958024506441,589.7759923934937,77.0,75.0,79.0,79.0,77.0,77.0
classic,,,True,0.06,0.095,1,0.04715873918585986,580.0064239501953,74.0,69.0,79.0,78.0,77.0,75.0
classic,,,True,0.06,0.095,1,0.04736517385548556,580.8799810409546,75.0,78.0,78.0,75.0,76.0,75.0
classic,,,True,0.06,0.095,1,0.04260180655929827,585.057407617569,78.0,78.0,77.0,78.0,75.0,73.0
classic,,,True,0.06,0.095,1,0.04475221910832075,578.3241217136383,77.0,76.0,76.0,79.0,75.0,76.0
classic,,,True,0.06,0.095,1,0.04413021014414818,580.6292455196381,77.0,77.0,79.0,78.0,74.0,77.0
classic,,,True,0.06,0.095,1,0.044656136586171666,585.5103816986084,79.0,75.0,79.0,79.0,77.0,76.0
classic,,,True,0.06,0.095,1,0.043536350420304744,574.5389318466187,74.0,78.0,79.0,77.0,77.0,75.0
classic,,,True,0.06,0.095,1,0.04541318079685794,579.9460241794586,77.0,78.0,77.0,75.0,77.0,75.0
classic,,,True,0.06,0.095,1,0.04607218891371949,574.1728291511536,77.0,78.0,77.0,79.0,73.0,74.0
classic,,,True,0.06,0.095,1,0.04624944753216313,571.0972890853882,77.0,75.0,76.0,79.0,74.0,77.0
classic,,,True,0.06,0.095,1,0.045412757546234146,583.4446618556976,77.0,76.0,79.0,79.0,74.0,78.0
classic,,,True,0.06,0.095,1,0.042459735957060395,587.2622377872467,77.0,75.0,79.0,79.0,77.0,76.0
classic,,,True,0.06,0.095,1,0.04609038661400381,577.3552103042603,74.0,78.0,78.0,77.0,78.0,76.0
classic,,,True,0.06,0.095,1,0.04077787656355977,569.1329054832458,77.0,78.0,76.0,75.0,77.0,75.0
classic,,,True,0.06,0.095,1,0.04783248779106654,578.9095332622528,77.0,78.0,78.0,79.0,77.0,74.0
classic,,,True,0.06,0.095,1,0.04312550601846169,578.3486564159393,77.0,78.0,76.0,79.0,75.0,76.0
classic,,,True,0.06,0.095,1,0.045061110335039546,583.4977145195007,78.0,77.0,79.0,79.0,73.0,77.0
classic,,,True,0.06,0.095,1,0.039016317764985105,580.4972205162048,78.0,75.0,78.0,79.0,77.0,77.0
classic,,,True,0.06,0.095,1,0.041931246973699515,582.4063699245453,74.0,77.0,79.0,78.0,77.0,76.0
classic,,,True,0.06,0.095,1,0.0417070312562971,576.1398277282715,77.0,77.0,77.0,75.0,77.0,76.0
classic,,,True,0.06,0.095,1,0.049255821148759864,582.7352130413055,77.0,78.0,77.0,79.0,76.0,74.0
classic,,,True,0.06,0.095,1,0.042900530249195316,574.3184320926666,77.0,78.0,76.0,78.0,76.0,77.0
classic,,,True,0.06,0.095,1,0.0507204071316647,582.799017906189,77.0,77.0,79.0,79.0,74.0,77.0
classic,,,True,0.06,0.095,1,0.043563821528381404,583.2891509532928,77.0,75.0,79.0,79.0,77.0,77.0
classic,,,True,0.06,0.095,1,0.04779575237090687,578.1669979095459,74.0,77.0,78.0,78.0,78.0,76.0
classic,,,True,0.06,0.095,1,0.047007336851578936,582.3809387683868,77.0,78.0,77.0,75.0,77.0,74.0
classic,,,True,0.06,0.095,1,0.04496550456935765,578.5905606746674,77.0,78.0,78.0,79.0,77.0,74.0
classic,,,True,0.06,0.095,1,0.0434726892321758,579.6161825656891,77.0,78.0,75.0,79.0,75.0,76.0
classic,,,True,0.06,0.095,1,0.04432471804814572,588.0304574966431,77.0,76.0,79.0,79.0,74.0,78.0
classic,,,True,0.06,0.095,1,0.05033214233100719,591.2917556762695,77.0,75.0,79.0,79.0,77.0,77.0
classic,,,True,0.06,0.095,1,0.04865429937794991,574.4048817157745,74.0,78.0,78.0,77.0,76.0,75.0
classic,,,True,0.06,0.095,1,0.04453455832614918,578.9961938858032,77.0,77.0,78.0,75.0,76.0,75.0
classic,,,True,0.06,0.095,1,0.0508097061498233,583.8069841861725,77.0,78.0,78.0,79.0,77.0,74.0
classic,,,True,0.06,0.095,1,0.046463685903729936,574.148045539856,77.0,78.0,76.0,79.0,75.0,77.0
classic,,,True,0.06,0.095,1,0.047490719205419786,583.4405570030212,77.0,76.0,79.0,79.0,73.0,78.0
classic,,,True,0.06,0.095,1,0.050237269923118597,582.0319647789001,77.0,75.0,80.0,79.0,77.0,76.0
classic,,,True,0.06,0.095,1,0.04878308481965058,577.3098480701447,74.0,77.0,79.0,78.0,77.0,78.0
classic,,,True,0.06,0.095,1,0.04656662698511013,574.5349698066711,77.0,78.0,78.0,75.0,77.0,75.0
classic,,,True,0.06,0.095,1,0.049554328587188834,572.8075804710388,77.0,78.0,77.0,78.0,77.0,74.0
classic,,,True,0.06,0.095,1,0.04843286616182628,584.3844304084778,77.0,77.0,75.0,80.0,75.0,76.0
classic,,,True,0.06,0.095,1,0.0473120813450893,588.1153984069824,75.0,76.0,79.0,79.0,73.0,77.0
classic,,,True,0.06,0.095,1,0.051541224835552735,581.1363809108734,76.0,75.0,79.0,79.0,78.0,77.0
classic,,,True,0.06,0.095,1,0.0454556682409371,579.4941964149475,74.0,78.0,79.0,77.0,75.0,75.0
classic,,,True,0.06,0.095,1,0.04707367114309493,583.4681503772736,77.0,78.0,78.0,75.0,77.0,75.0
classic,,,True,0.06,0.095,1,0.046598482813025095,585.6440627574921,76.0,77.0,77.0,78.0,77.0,74.0
classic,,,True,0.06,0.095,1,0.04486746407913649,588.1717870235443,77.0,78.0,76.0,79.0,75.0,77.0
classic,,,True,0.06,0.095,1,0.04190208665166226,585.2076926231384,77.0,76.0,79.0,78.0,74.0,77.0
classic,,,True,0.06,0.095,1,0.041954374300836865,584.642480134964,78.0,75.0,78.0,79.0,77.0,78.0
classic,,,True,0.06,0.095,1,0.04941562126048646,578.380378484726,74.0,78.0,78.0,77.0,77.0,74.0
classic,,,True,0.06,0.095,1,0.04903454928769102,566.8186137676239,77.0,77.0,77.0,75.0,77.0,75.0
classic,,,True,0.06,0.095,1,0.04542201556863154,578.2464971542358,77.0,78.0,77.0,79.0,77.0,74.0
classic,,,True,0.06,0.095,1,0.05058386054496178,576.8378660678864,77.0,78.0,75.0,79.0,74.0,76.0
classic,,,True,0.06,0.095,1,0.043038660176311666,583.145293712616,77.0,76.0,78.0,79.0,73.0,78.0
classic,,,True,0.06,0.095,1,0.04771078204323035,588.6847517490387,77.0,74.0,79.0,79.0,77.0,78.0
classic,,,True,0.06,0.095,1,0.04644672805258671,592.168895483017,77.0,74.0,79.0,77.0,75.0,77.0
classic,,,True,0.06,0.095,1,0.051072596549519206,586.0656435489655,76.0,77.0,77.0,77.0,73.0,77.0
classic,,,True,0.06,0.095,1,0.04722142960650948,571.3854231834412,77.0,78.0,77.0,76.0,77.0,77.0
classic,,,True,0.06,0.095,1,0.0498276539118749,579.8141670227051,77.0,78.0,76.0,79.0,77.0,78.0
classic,,,True,0.06,0.095,1,0.04810710153304079,596.3205108642578,76.0,78.0,79.0,79.0,77.0,74.0
classic,,,True,0.06,0.095,1,0.0481939443200147,590.022138595581,74.0,78.0,80.0,78.0,77.0,78.0
classic,,,True,0.06,0.095,1,0.051746549124161545,567.6883163452148,78.0,75.0,80.0,77.0,75.0,76.0
classic,,,True,0.06,0.095,1,0.04768395671954,572.0428247451782,76.0,78.0,77.0,77.0,73.0,76.0
